,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age,country,gdp_growth_qoq,gdp_growth_yoy,ip_growth,employment_growth,consumption_growth,investment_growth,exports_growth,imports_growth,m2_growth,gdp_real_lag1,gdp_real_lag2,gdp_real_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag4,cpi_annual_growth_lag1,cpi_annual_growth_lag2,cpi_annual_growth_lag4,industrial_production_index_lag1,industrial_production_index_lag2,industrial_production_index_lag4,interest_rate_short_term_lag1,interest_rate_short_term_lag2,interest_rate_short_term_lag4,trade_gdp_ratio,gov_gdp_ratio,gdp_growth_yoy_ma4,unemployment_rate_ma4,cpi_annual_growth_ma4,gdp_real_diff,employment_level_diff,industrial_production_index_diff,gdp_constant,gdp_current,unemployment,inflation,exports,imports,gross_capital_formation,government_expenditure,population,urban_population,gni_per_capita,interest_rate,exchange_rate,fdi_inflows,external_debt,manufacturing_value_added,services_value_added,gdp_constant_lag1,gdp_constant_lag2,gdp_constant_lag4,unemployment_lag1,unemployment_lag2,unemployment_lag4,inflation_lag1,inflation_lag2,inflation_lag4,interest_rate_lag1,interest_rate_lag2,interest_rate_lag4,unemployment_ma4,inflation_ma4,gdp_constant_diff,gdp_growth
2009-09-30,-0.7028533089864311,-0.7028533089864311,1.523174409695976,-2.3145432948606746,-1.291487445187428,-1.1722385538315516,0.201392775810424,-2.2183076905881887,-1.3131304526114622,-1.6107904725028825,-0.9866705065831431,-0.41644562986388844,-0.25808996703322284,-0.7893622183487219,-0.6054803585327039,-1.030962184807751,-0.5693963045973086,-0.256736739661904,-0.4830871221934272,-0.2679599835137113,Canada,-0.02565032833719054,-2.3252257576863964,-3.0424564970717523,-2.0154288396140916,-0.780800148068168,0.5448191838289653,-3.1606669777039653,-2.09081558418231,0.8323059632103998,-0.7228992097081041,-0.6395015715792693,-0.3717244066295137,1.485617321196773,0.9152044232913116,-0.6534742061421814,-1.575071844724991,-1.5954433508450419,-0.8039824756398953,-2.318909942474542,-1.8023199907467715,0.05736046071212738,-1.160787708455009,-0.986582788655278,0.5358090487338845,-1.173721424675072,2.4466585899153808,-2.2454720139738122,1.0864758089913356,-1.5143453960482385,-0.03834219087083753,-0.4250891518571241,0.3107147260793591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,-0.6256664121104114,-0.6256664121104114,1.463350687239907,-1.0784282034271822,-0.8469616510282292,-1.1700165464221965,0.23763690503678306,-2.0358967420006944,-1.3330359457411618,-1.7396922418244005,-0.6990905040710506,-0.38330076048868156,-0.2015955996520011,-0.7516148165471591,-0.572353793945345,-1.1884783534389063,-0.4949680752721421,-0.19999471007432873,-0.45255248665375775,-0.23645102505273397,Canada,0.42778540870919873,-1.4432018667694082,-1.953401352587689,-2.272937921628962,-0.13721787024215343,0.11859942478331395,-2.620166487877559,-2.7337467364446604,0.6898833258699683,-0.6929925155527157,-0.7132881719284907,-0.4559925529545868,1.515382794075265,1.4779331218737153,-0.2427188539344579,-1.2839414258971784,-1.5660641455656872,-1.2948425814173867,-2.2069314768265165,-2.3069207455149536,-0.6172353298173905,-1.1636330989284027,-1.152161097386621,-0.24278151278481452,-0.858902950882805,2.3139459071580295,-2.4806614426429605,1.5889840639710022,-1.3888576607675691,0.3481531690291902,0.06544185257072854,0.4876648939350911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,-0.54424783613934,-0.54424783613934,1.2539690046706975,-0.46250731686630514,-0.37301606717496416,-1.1691247610692506,0.29094758896037864,-1.7282230869249628,-1.1352616427128484,-1.5499464907759453,-0.917094699523766,-0.3236746253644367,-0.13941102990375914,-0.5574853215676946,-0.545860872693394,-1.3776915055274417,-0.41620835631148406,-0.13753753318914735,-0.4239736500740837,-0.205005592717686,Canada,0.4592701932862851,-0.0798630736524039,0.1955375433650275,-0.16133704386707,0.387738109321215,0.7240666826402189,-0.09729250974556702,-0.40894563705379,0.8280002133909712,-0.6149495694477249,-0.6830253247118891,-0.6179788854696214,1.455852741264606,1.507551029733476,0.9015273813254606,-0.8415602525793927,-1.2763519697609387,-1.5769838500329625,-2.0254144981583386,-2.195496502858048,-1.7832108590897462,-1.161420474468887,-1.1549943244633665,-0.9683968279422052,-1.0650634776382544,2.1916949599120676,-1.9722240110238247,1.685959429407123,-1.0638254468378738,0.38250697139058343,1.7390182206186746,0.8048506839851938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,-0.5086300889827822,-0.5086300889827822,1.0445864247501402,-0.6248926653674399,0.05002865535273892,-1.016856064727412,0.1525751043267167,-1.4865991263510459,-0.9715934788907403,-1.0112095498791185,-1.0376927650933534,-0.27717106714495676,-0.14737731321758746,-0.5961314710311899,-0.5165509548499032,-1.2877396486341897,-0.4769689983155655,-0.14553873940579584,-0.39662148300702443,-0.16199840546348912,Canada,0.022832330414762625,0.564616197668031,1.4231814565397365,0.39544064186685185,0.4225130070546582,0.10970250157885862,1.2939594040535234,1.5146235790126454,0.7730231373561429,-0.532628012374875,-0.6040529801913809,-0.6936645405674063,1.2474988958467985,1.448316102533418,1.4589803820299763,-0.36990122574977563,-0.8361258581337827,-1.5478944195390805,-1.7192487075761245,-2.0148779190935184,-2.2827540232405847,-1.1605324548897176,-1.1527911584698103,-1.1330276622687352,-1.1792453947699886,1.9438437112581213,-1.0735034632894707,1.5537204149387895,-0.6357362175050798,0.010684679165808356,-0.7521098214755867,0.6376019862645093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,-0.460766186552557,-0.460766186552557,1.1044101472062047,-0.3003237514963649,0.3745771659164389,-0.7341249425319051,-0.14634570931417917,-1.4254589958032107,-1.0531213355472602,-0.7538346304431975,-1.6128527701175388,-0.23322276480417212,-0.12261219366201882,-0.34448212568744774,-0.4986471329330902,-1.318987699787659,-0.374604226586665,-0.12066505355531934,-0.36985607606661997,-0.1223581028835499,Canada,0.13474034649373598,0.6663684504983206,1.3278166650457692,1.912131775076422,0.367515852545463,-0.009921558126829539,0.6988272246859998,1.4512050159461416,0.31376429285395185,-0.49661524292534903,-0.5207510715489798,-0.6626228147544236,1.0391441574826656,1.2409951901124197,1.4883206158808642,0.05110251166366924,-0.3667645201776252,-1.2610397506952717,-1.4788089114079732,-1.7102274566527744,-2.1724465807447593,-1.0089067489960029,-1.1519069349722242,-1.135844677015745,-1.7460721412276379,1.810400075961338,-0.09578501542875219,1.4302972466090018,-0.19926189233532293,0.11010195266616485,2.354586539900591,0.1805872224691335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,-0.3835272669268617,-0.3835272669268617,0.8651161547332892,0.023000833065678263,0.5619742519869543,-0.7058075393994934,0.08582187318296985,-1.501488411426311,-0.854509089421523,-1.0542427628456092,-0.6712601812472997,-0.18056980229345548,-0.07398219552238028,-0.3561658452926846,-0.4774133360570955,-1.4694390916363362,-0.13674533922487156,-0.07182186933727121,-0.343049036631104,-0.09682060025993519,Canada,0.40234466905482197,0.6503024681041046,0.8988274172417827,1.6082890453827516,0.48899024474576563,-0.0964208054746981,1.1637128426194663,1.2004682661974302,0.08707889744848882,-0.4482205009559108,-0.4843094329634814,-0.581617949354012,1.09867421029332,1.0336733891719585,1.4296410283684982,0.37408523344986755,0.05218829581141285,-0.8251557043433079,-1.4179684198784979,-1.4709776862832926,-1.9936383289029098,-0.7273695255815744,-1.000929394460402,-1.1336541180079978,-0.7857184853724727,1.6461836905765406,0.5884180102631043,1.2539784724918799,0.16985005168979103,0.34857550239155366,-0.4635621718121529,-0.16674864542645523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,-0.3305012213645278,-0.3305012213645278,0.7454696071725049,0.27366704880928017,0.5803435442694072,-0.7076715326518633,0.1301681559894629,-1.2751896317926643,-0.8134813707678408,-0.7657118937124356,-0.7454743754439686,-0.1684388955346329,-0.06829199315536004,-0.30853221920977875,-0.45846821189827375,-1.6547536210856875,0.0006674983206757061,-0.06610672203966515,-0.3158841750555383,-0.07668281834031863,Canada,0.17380135464450777,0.4701869609719063,0.7523227996341206,0.7113053078796422,0.16353273244903535,-0.6469169431065058,0.8105354349192695,1.3341997678291444,-0.05606652958816102,-0.37012495513758137,-0.43533836733187314,-0.49617208931090867,0.8605548919970226,1.0929083163720121,1.2242637923593422,0.5605782196870603,0.3735976059507354,-0.3604238000196176,-1.493625226230737,-1.410438316929421,-1.6920413643133878,-0.6991716993560861,-0.7205956785967272,-1.1327749542258931,-0.8495937695895281,1.3856614703465264,0.7681863975086943,1.104107501268427,0.4196104693086379,0.15200948888011276,0.1712426574471244,0.5987961057237052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,-0.31776605224390914,-0.31776605224390914,0.6856458847164381,0.8404100979803955,0.41750231607722865,-0.7055549053116948,-0.0700185572427168,-1.2526377562472233,-0.8841068276017392,-0.6706765760019775,-0.9031795381118906,-0.14292306527159238,-0.04150557783359616,-0.262696088450738,-0.4387163525288009,-1.6515756529343488,-0.17039001091240855,-0.0392028793879495,-0.2868319280227596,-0.05209820760564478,Canada,-0.19423898526127314,0.33290242962111327,0.40615891199585935,1.1969556885352994,0.01876223603228319,-0.31384339595718297,0.32477360955965406,0.6381590553293511,-0.22403960054949368,-0.31651081875599946,-0.35631279669816984,-0.4587925478206322,0.7414956793220362,0.8559694960912556,1.018885676160777,0.5788588890648616,0.5591820908446258,0.054396774772899684,-1.2684355044871845,-1.485720669664418,-1.4551895836067992,-0.7010278214577506,-0.6925183916603803,-0.9826613394084001,-1.0025392106614242,1.4609922867304495,0.6924572678617088,0.9983162896937596,0.5158809362601643,-0.17508166693662458,0.15200614746976376,0.08287540949039507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,-0.2216027426504593,-0.2216027426504593,0.4164404796911618,0.5708652019512344,0.11987917994229284,-0.7051098642498547,-0.6380349341019556,-1.0208329235810998,-0.5210221840856534,-0.5780870707931933,-0.5924075999133386,-0.11885538823754553,-0.010557671228489128,-0.347178368673274,-0.3947229769653625,-1.5045739514210037,-0.3769768625883055,-0.008119302145447331,-0.256255092394751,-0.028085332004335436,Canada,0.5587036752062542,0.5996530922925922,0.6628145060471361,-0.6975508469672291,-0.11610013267104612,-0.2585046285840734,1.2288083953462887,0.39325134502695863,0.12472581198451481,-0.30363440893070476,-0.3020601798915237,-0.4085611078894929,0.6819656265113796,0.7375005302106087,1.077565263673138,0.41680329063008065,0.5773737058669721,0.37263594082530965,-1.2459941524520803,-1.2616454954406222,-1.395256997622811,-0.6989201320752494,-0.6943665792625232,-0.7039317528695265,-0.6810314903340355,1.1081830078738386,0.6706532289666888,0.7955497126829735,0.4491553538252153,0.5022083129518783,-1.2426408259034394,0.6127383382534476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,-0.1649826682676708,-0.1649826682676708,0.5061756146995869,0.34608253052535776,-0.24137699944900645,-0.7045772273814118,-0.784994620342422,-0.7947635628238231,-0.4417677683468238,-0.3713388875283527,-0.5599388899522959,-0.08523829498331877,0.005069153182432098,-0.1863025371856531,-0.3768454616315056,-1.3768645249676057,-0.4374261797249242,0.0075760277464857065,-0.22515259207392938,-0.009408650981094835,Canada,0.19482608687379796,0.4687676616512345,1.1263211472221222,0.2365102364105643,-0.2443863901269667,-0.5781447313805669,0.9619415916026075,1.1398709124883015,0.05290855447572989,-0.2064045902487367,-0.28903042738138107,-0.3275016464889077,0.41408172828291534,0.6782656030105527,0.8428477938130969,0.1206160414313552,0.41610756194111537,0.5563899574071463,-1.0153253620529392,-1.2393152139866135,-1.4697847987301178,-0.6984769703041542,-0.6922678997724111,-0.6760151301586605,-0.6408205720314847,0.891152099765302,0.6113236819605473,0.6897585011083062,0.2386940109650073,0.181186690885677,1.3831427860338636,0.5982151793682565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,-0.16044925722449999,-0.16044925722449999,0.5360879246032955,0.07722818121183954,-0.5923582214373234,-0.7042565579743983,-0.7025501058080554,-0.8197931622338677,-0.5606268720243527,-0.3810156885751045,-0.8567956667389723,-0.05356781349705112,0.014530176222522447,-0.204277490424501,-0.3438789287571291,-1.5545708332665737,-0.3107713797137256,0.017078526387579947,-0.19454614384342855,0.007489298516122851,Canada,-0.26936016064014123,0.18916638224429166,0.7318358863031705,-0.12307277374995522,-0.12146332256520584,-0.5430935396431931,0.6442011339467048,0.6918996878213174,0.2214943721097773,-0.1491565650999324,-0.1906427175134178,-0.27185272345482947,0.5033763610257365,0.41170976338949883,0.7254894989777807,-0.23889725252654134,0.1213631901352365,0.5744021437727139,-0.7903639348367196,-1.009788089051749,-1.247955519876127,-0.6979465826203892,-0.6918266324170214,-0.6778527420370765,-0.9260621712693352,0.9173004152009644,0.519480007675188,0.6280470491824264,-0.06852949549498152,-0.24166553818009345,-0.530889956733807,-0.03760871662037305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,-0.137091042620097,-0.137091042620097,0.44635278959487035,-0.48597095829955866,-0.8766656894246831,-0.7035708749491814,-0.9604709139175862,-0.7911616864651059,-0.6584555445038669,-0.336312295211941,-1.1072685721527307,-0.04572889710532166,-0.004952397255006514,-0.09732651865339788,-0.29824796840467893,-1.3494852801474475,-0.516090433833645,-0.0024894555537756983,-0.16458807371244707,0.03537726779912497,Canada,-0.10316426277062299,0.2465597096057906,0.7397590442245309,0.19848611409309436,-0.23668747955103805,-0.9818680648119484,0.5956442493762483,0.6165602065953937,0.5419537228206093,-0.14457287579470957,-0.13271293665804107,-0.2584876226123354,0.5331418339042285,0.5005617099298499,0.666809911465417,-0.5881851607555421,-0.2363987333444136,0.4147266100017532,-0.8152708677668276,-0.7859400794409312,-1.2258490538264695,-0.6976272673155036,-0.6912985120198855,-0.6757660716387108,-1.1620751214458396,0.6921744079273733,0.49126131746429935,0.5575197511180019,-0.40757463401663613,-0.08884119434200881,0.806047486706986,0.09826995790855365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,-0.12722604291730186,-0.12722604291730186,0.3566176545864436,-0.7574664245969321,-1.067511637043208,-0.7036450858618217,-0.895648990643828,-0.9029116211362179,-0.8830655349562224,-0.5778659215865571,-1.1768443792121077,-0.010978466541446533,0.039295295778091086,-0.03351543465553699,-0.28911519968844984,-1.6451630093932867,-0.35216968235331686,0.04195221223805644,-0.13473269126439405,0.05723025511883506,Canada,-0.22259026868555035,-0.24072813774329696,0.22350599158111997,1.0123846281570865,-0.17199569176921836,-0.8586314417807637,-0.5294076787644566,0.14278895489250262,0.029033346464938374,-0.12095560450566795,-0.12807466107961724,-0.15756769623431802,0.4438472011614074,0.5301796177896105,0.4027530879438974,-0.8711209834318161,-0.5839850841034634,0.12288937902208794,-0.7867797107578833,-0.8107237387149102,-0.9986224689176096,-0.6969444797484223,-0.6909805617152504,-0.6753273293092628,-1.226578510230497,0.8735190662318488,0.21660634267059323,0.5398880588409097,-0.7186463668308463,-0.19838240187158754,0.34437124724518464,-0.2571988789627018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,-0.11236983197418966,-0.11236983197418966,0.3566176545864436,-0.9664898334765285,-1.1403387955700095,-0.7038427244878036,-0.9459120755143449,-1.12732916598376,-0.8400966775835802,-0.8439061097722907,-0.9031795381118906,0.019894481282475777,0.03445437734644701,-0.07036408879513945,-0.26803485787969844,-1.5777836712663,-0.3459890932608833,0.03709007199979457,-0.10489997705141205,0.0744458352456997,Canada,-0.178839848347929,-0.47225996215227367,-0.42985440528235586,-0.07263070658900543,-0.19323488355853224,-1.0511887139523766,-0.5891455874795622,-0.5126265266798539,0.05111384131510464,-0.11098119600771236,-0.10417613625504979,-0.09814696953110465,0.3545525684185847,0.44132767124925953,0.49077202911773704,-1.0610461921367846,-0.8655425837652577,-0.2313438450376547,-0.8979819750130738,-0.7823735950174682,-0.7770180778159216,-0.6970183772879984,-0.6903006929096125,-0.6748022309297014,-0.9612957391953808,0.770542212465422,-0.09094207590236364,0.4958085636701504,-0.9541556866376789,-0.15786253241969095,-0.7328733114979288,-0.5424918121009766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,-0.047619344999222726,-0.047619344999222726,0.17714738456959414,-0.9903266242335056,-1.0772296079626764,-0.7005881671140634,-0.8858798121182457,-1.0081919434941484,-0.7436317922891554,-0.6883659630479751,-0.9217330866610579,0.05841220901453049,-0.040639308219512484,-0.04160416361301404,-0.2156387212770603,-1.3714042029855054,-0.24462700650551117,-0.03833281218741843,-0.07534091777353084,0.08816747844644789,Canada,0.25852529289997583,-0.14470389250784627,-0.22217347600431503,0.17589957011663387,-0.15424836320246904,-1.8417604820101334,-0.19560692086203751,-0.28389896275896653,0.2578543538834565,-0.09596022072715424,-0.09408294444718107,-0.0933893180874063,0.3545525684185847,0.3524757247089069,0.5201122629686248,-1.133521995030123,-1.0545425710411693,-0.5755018607118475,-1.121299681632625,-0.8930254779903454,-0.8015533315902593,-0.6972151813383142,-0.6903742745540262,-0.6744861000045367,-0.9663694676727621,0.04573924239517358,-0.20005818728017263,0.39001735209548405,-1.0811819194844097,0.24719136208933454,-0.030740697317274048,0.32744540511496545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,-0.005589422354061629,-0.005589422354061629,0.17714738456959414,-1.0967143886519601,-0.8769229577984161,-0.6978580000946667,-0.6036884927737709,-1.059857074448581,-0.7664820713890811,-0.7353767282564846,-0.9449250223475169,0.11153214847227853,-0.07226664197292045,-0.062275359837661436,-0.20109775754812434,-1.3281854957141637,-0.362206869047084,-0.07009879507739594,-0.044945681878374846,0.1143402423293565,Canada,0.05596774309778894,-0.045400470154007326,-0.3375233811792947,-0.5010757787273632,0.12650883351234773,-1.9569768872078486,-0.05709382995462271,-0.4092932902174148,-0.16702499794915232,-0.03049161180799946,-0.07888308726477243,-0.06887571400946545,0.1759633029329432,0.3524757247089069,0.4320933217947852,-1.070717278571159,-1.1266653077650284,-0.8542822851162641,-1.0027463335979263,-1.1152379023878507,-0.7734873401050556,-0.6939743670999291,-0.6905702373118205,-0.6738101215532387,-0.9801267464544932,-0.3293622228324067,-0.2954771625579388,0.31067394341448473,-1.0812493184550525,0.06274028274397912,-0.5597447216998684,-0.10505426648244957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,0.05477183091255028,0.05477183091255028,0.23697020967431076,-0.8093575724908207,-0.6101039943681305,-0.705408281603776,-0.2780555072197775,-0.9910314115429983,-0.8378133519751451,-0.6693843810790377,-0.8104117953660541,0.15242148946341152,-0.03685150186773484,-0.10361775228700987,-0.17694173774876573,-1.3048788488652103,-0.23718713264644528,-0.03452840070274336,-0.014651530548715042,0.13498623325640818,Canada,0.21232466802948163,0.22719016793649488,-0.07788354338801341,-1.0431369898371567,0.15852867592534833,-2.035350463892892,0.23896447228998027,0.013627546301105997,0.004193623825684309,0.012004448022750304,-0.01263482529005853,-0.058522752490833795,0.1759633029329432,0.17477183162820562,0.3440743806209441,-0.8713770106107221,-1.064166544738523,-1.0414181160868416,-1.054158261149227,-0.9972713188776955,-0.8830301642431475,-0.6912557288540586,-0.6873432768166783,-0.6738832821477863,-0.8426685950127326,-0.4459223538286807,-0.14255122149841687,0.27541002990424285,-0.9614180160952862,0.21155849297335774,-0.7809645864422222,0.20004825537501777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,0.1322262733583308,0.1322262733583308,0.2668825195780193,-0.973024767016491,-0.37383126073220124,-0.703256774561433,-0.29564758692445836,-0.8061427390909036,-0.7079705660965662,-0.6465179193045053,-0.9356482480729332,0.18750772367458904,0.006835663768014497,-0.20697373341032732,-0.1375761285703392,-1.1356023978443046,-0.12176799845746819,0.009350282429921615,0.013968649747592373,0.14800908907193308,Canada,0.3546113144787456,0.5635972079924064,0.5256926587852025,-1.3889254903691444,0.17902055906422817,-1.5835674453507225,0.40902771515614583,0.4260877682059728,0.19874276312806208,0.07303514398507802,0.030367311933250193,-0.04293169472697641,0.23549246279727226,0.17477183162820562,0.3440743806209441,-0.6058453189594323,-0.8657973637067171,-1.1128294873954987,-0.9856699029547435,-1.0484287897162539,-1.103015363528383,-0.6987741275204851,-0.6846362601305327,-0.6740781235648763,-0.9451859761149908,-0.6016531871135109,0.19598956783336882,0.2489622270105767,-0.7606089617668352,0.3503251691784879,-1.444624180667848,0.4939388985734395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
